nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2018 Diesel,2018-3,2018,Diesel,3,"{'Valor': 'R$ 336.644,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2018, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'q10984sgtxc7d', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2017 Diesel,2017-3,2017,Diesel,3,"{'Valor': 'R$ 293.747,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2017, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'pfq4t8tjljc35', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2016 Diesel,2016-3,2016,Diesel,3,"{'Valor': 'R$ 217.004,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2016, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ljrr6t0j27c0y', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2015 Diesel,2015-3,2015,Diesel,3,"{'Valor': 'R$ 191.650,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2015, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'kk07fz44s9cxq', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2014 Diesel,2014-3,2014,Diesel,3,"{'Valor': 'R$ 165.446,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2014, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jk9sx4rq4ncth', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2013 Diesel,2013-3,2013,Diesel,3,"{'Valor': 'R$ 113.798,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2013, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gmrj7tc9tmcp8', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2012 Diesel,2012-3,2012,Diesel,3,"{'Valor': 'R$ 95.512,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2012, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'chf54x4l64xks', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2011 Diesel,2011-3,2011,Diesel,3,"{'Valor': 'R$ 90.848,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2011, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cfphx1dsv8ngk', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133,33,2010 Diesel,2010-3,2010,Diesel,3,"{'Valor': 'R$ 82.789,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.', 'AnoModelo': 2010, 'Combustivel': 'Diesel', 'CodigoFipe': '033055-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cbm0qsfm8ltcb', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
Range Rover Autobio 4.4 V8 TB 530cv Aut.,10222,33,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 1.435.094,00', 'Marca': 'Land Rover', 'Modelo': 'Range Rover Autobio 4.4 V8 TB 530cv Aut.', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '033205-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'hrlgfbfvnnfsq6h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 23:16'}"
