nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Strada Adv.1.8 16V  LOCKER Dual. Flex CE,6636,21,2015 Gasolina,2015-1,2015,Gasolina,1,"{'Valor': 'R$ 54.610,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V  LOCKER Dual. Flex CE', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '001412-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'zzmh7n5dzpvt', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V  LOCKER Dual. Flex CE,6636,21,2014 Gasolina,2014-1,2014,Gasolina,1,"{'Valor': 'R$ 49.342,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V  LOCKER Dual. Flex CE', 'AnoModelo': 2014, 'Combustivel': 'Gasolina', 'CodigoFipe': '001412-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'xzvrq5db20rl', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V Dualogic Flex CD,5620,21,2017 Gasolina,2017-1,2017,Gasolina,1,"{'Valor': 'R$ 69.858,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V Dualogic Flex CD', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '001363-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '5rdpzjdf1v18', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V Dualogic Flex CD,5620,21,2016 Gasolina,2016-1,2016,Gasolina,1,"{'Valor': 'R$ 62.007,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V Dualogic Flex CD', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '001363-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '2sb3cr114ky1', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V Dualogic Flex CD,5620,21,2015 Gasolina,2015-1,2015,Gasolina,1,"{'Valor': 'R$ 56.177,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V Dualogic Flex CD', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '001363-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '0kz2hvjv87vt', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V Dualogic Flex CD,5620,21,2014 Gasolina,2014-1,2014,Gasolina,1,"{'Valor': 'R$ 53.406,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V Dualogic Flex CD', 'AnoModelo': 2014, 'Combustivel': 'Gasolina', 'CodigoFipe': '001363-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'zjhw28m8r9rl', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V Dualogic Flex CD,5620,21,2013 Gasolina,2013-1,2013,Gasolina,1,"{'Valor': 'R$ 48.969,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V Dualogic Flex CD', 'AnoModelo': 2013, 'Combustivel': 'Gasolina', 'CodigoFipe': '001363-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'xvg5ybz7nnnc', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V Dualogic Flex CD,5620,21,2012 Gasolina,2012-1,2012,Gasolina,1,"{'Valor': 'R$ 45.161,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V Dualogic Flex CD', 'AnoModelo': 2012, 'Combustivel': 'Gasolina', 'CodigoFipe': '001363-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'wdt22kd24gj4', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V Dualogic Flex CE,6637,21,2016 Gasolina,2016-1,2016,Gasolina,1,"{'Valor': 'R$ 58.342,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V Dualogic Flex CE', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '001411-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '1dczr296jwy1', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
Strada Adv.1.8 16V Dualogic Flex CE,6637,21,2015 Gasolina,2015-1,2015,Gasolina,1,"{'Valor': 'R$ 53.966,00', 'Marca': 'Fiat', 'Modelo': 'Strada Adv.1.8 16V Dualogic Flex CE', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '001411-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'zq2fx37vg2vt', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 17:00'}"
