nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Panamera Turbo Sport Turismo 4.0,8246,47,2018 Gasolina,2018-1,2018,Gasolina,1,"{'Valor': 'R$ 793.000,00', 'Marca': 'Porsche', 'Modelo': 'Panamera Turbo Sport Turismo 4.0', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '035102-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '893g29f3bfc6r', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:28'}"
Taycan (Elétrico),9490,47,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 825.000,00', 'Marca': 'Porsche', 'Modelo': 'Taycan (Elétrico)', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '035134-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cbjmk84p97vp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:28'}"
Taycan (Elétrico),9490,47,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 745.854,00', 'Marca': 'Porsche', 'Modelo': 'Taycan (Elétrico)', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '035134-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '7jtv18pgcxdt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:28'}"
Taycan (Elétrico),9490,47,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 725.451,00', 'Marca': 'Porsche', 'Modelo': 'Taycan (Elétrico)', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '035134-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '6rw8v12l4bdqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:28'}"
Taycan (Elétrico),9490,47,2022 Gasolina,2022-1,2022,Gasolina,1,"{'Valor': 'R$ 617.638,00', 'Marca': 'Porsche', 'Modelo': 'Taycan (Elétrico)', 'AnoModelo': 2022, 'Combustivel': 'Gasolina', 'CodigoFipe': '035134-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '2phlx4pcnxdmn', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:28'}"
Taycan (Elétrico),9490,47,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 564.960,00', 'Marca': 'Porsche', 'Modelo': 'Taycan (Elétrico)', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '035134-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '0pqxphjn68djf', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:28'}"
Taycan 4 Cross Turismo (Elétrico),9491,47,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 918.750,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4 Cross Turismo (Elétrico)', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '035135-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cf2j3nf5vg5p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4 Cross Turismo (Elétrico),9491,47,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 776.782,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4 Cross Turismo (Elétrico)', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '035135-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '8p20crxg9zdt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4 Cross Turismo (Elétrico),9491,47,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 742.563,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4 Cross Turismo (Elétrico)', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '035135-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '7dy7xh1j4kdqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4 Cross Turismo (Elétrico),9491,47,2022 Gasolina,2022-1,2022,Gasolina,1,"{'Valor': 'R$ 633.240,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4 Cross Turismo (Elétrico)', 'AnoModelo': 2022, 'Combustivel': 'Gasolina', 'CodigoFipe': '035135-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '28spk4xcxsdmn', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4 Cross Turismo (Elétrico),9491,47,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 606.267,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4 Cross Turismo (Elétrico)', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '035135-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '1749lkrxp7djf', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4S (Elétrico),9293,47,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 931.250,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4S (Elétrico)', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '035126-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cgj6f3b85y2p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4S (Elétrico),9293,47,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 869.201,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4S (Elétrico)', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '035126-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cc6f40z1g3ddt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4S (Elétrico),9293,47,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 745.280,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4S (Elétrico)', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '035126-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '7h4z9sbry5dqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4S (Elétrico),9293,47,2022 Gasolina,2022-1,2022,Gasolina,1,"{'Valor': 'R$ 668.504,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4S (Elétrico)', 'AnoModelo': 2022, 'Combustivel': 'Gasolina', 'CodigoFipe': '035126-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '4l4fhnqphvdmn', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4S (Elétrico),9293,47,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 608.879,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4S (Elétrico)', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '035126-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '2b67n7rq8ndjf', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4S Cross Turismo (Elétrico),10228,47,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 968.750,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4S Cross Turismo (Elétrico)', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '035152-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'chy5gf1sflxj1f9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4S Cross Turismo (Elétrico),10228,47,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 811.778,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4S Cross Turismo (Elétrico)', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '035152-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '903z943jm2dt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan 4S Cross Turismo (Elétrico),10228,47,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 763.715,00', 'Marca': 'Porsche', 'Modelo': 'Taycan 4S Cross Turismo (Elétrico)', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '035152-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '76r11t696cdqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan GTS (Elétrico) ,9837,47,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 1.010.500,00', 'Marca': 'Porsche', 'Modelo': 'Taycan GTS (Elétrico) ', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '035142-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f4s51k8w53j1f9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan GTS (Elétrico) ,9837,47,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 901.881,00', 'Marca': 'Porsche', 'Modelo': 'Taycan GTS (Elétrico) ', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '035142-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cffrzdvny2bdt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan GTS (Elétrico) ,9837,47,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 847.705,00', 'Marca': 'Porsche', 'Modelo': 'Taycan GTS (Elétrico) ', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '035142-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ccc7t8xjkljdqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan GTS (Elétrico) ,9837,47,2022 Gasolina,2022-1,2022,Gasolina,1,"{'Valor': 'R$ 761.645,00', 'Marca': 'Porsche', 'Modelo': 'Taycan GTS (Elétrico) ', 'AnoModelo': 2022, 'Combustivel': 'Gasolina', 'CodigoFipe': '035142-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '74btnyhjxgdmn', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan Turbo (Elétrico),9253,47,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 1.170.000,00', 'Marca': 'Porsche', 'Modelo': 'Taycan Turbo (Elétrico)', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '035125-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'grhxs06z0zj1f9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan Turbo (Elétrico),9253,47,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 1.046.804,00', 'Marca': 'Porsche', 'Modelo': 'Taycan Turbo (Elétrico)', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '035125-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f814mdf3r1dt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan Turbo (Elétrico),9253,47,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 892.058,00', 'Marca': 'Porsche', 'Modelo': 'Taycan Turbo (Elétrico)', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '035125-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cd17x809hljdqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan Turbo (Elétrico),9253,47,2022 Gasolina,2022-1,2022,Gasolina,1,"{'Valor': 'R$ 835.608,00', 'Marca': 'Porsche', 'Modelo': 'Taycan Turbo (Elétrico)', 'AnoModelo': 2022, 'Combustivel': 'Gasolina', 'CodigoFipe': '035125-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cbx14xkq1f1dmn', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan Turbo (Elétrico),9253,47,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 716.527,00', 'Marca': 'Porsche', 'Modelo': 'Taycan Turbo (Elétrico)', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '035125-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '6ffxps3cqwdjf', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan Turbo S (Elétrico),9306,47,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 1.299.375,00', 'Marca': 'Porsche', 'Modelo': 'Taycan Turbo S (Elétrico)', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '035128-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g7n46ksbfhj1f9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan Turbo S (Elétrico),9306,47,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 1.188.969,00', 'Marca': 'Porsche', 'Modelo': 'Taycan Turbo S (Elétrico)', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '035128-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gtqv4n2p4pdt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
Taycan Turbo S (Elétrico),9306,47,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 1.060.288,00', 'Marca': 'Porsche', 'Modelo': 'Taycan Turbo S (Elétrico)', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '035128-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gbm4x7p0hpdqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:29'}"
