nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Quantum 1.8 Mi/ 1.8i,2538,59,2000 Gasolina,2000-1,2000,Gasolina,1,"{'Valor': 'R$ 14.359,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'hrphqmf3w0p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,2000 Álcool,2000-2,2000,Álcool,2,"{'Valor': 'R$ 10.333,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 2000, 'Combustivel': 'Álcool', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f7g5jns8zn0', 'TipoVeiculo': 1, 'SiglaCombustivel': 'Á', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,1999 Gasolina,1999-1,1999,Gasolina,1,"{'Valor': 'R$ 14.008,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 1999, 'Combustivel': 'Gasolina', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'hmkxs9wrhc8q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,1999 Álcool,1999-2,1999,Álcool,2,"{'Valor': 'R$ 9.542,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 1999, 'Combustivel': 'Álcool', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'chd4qzlhjfq0', 'TipoVeiculo': 1, 'SiglaCombustivel': 'Á', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,1998 Gasolina,1998-1,1998,Gasolina,1,"{'Valor': 'R$ 11.245,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 1998, 'Combustivel': 'Gasolina', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gk5nj2zx2q5h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,1998 Álcool,1998-2,1998,Álcool,2,"{'Valor': 'R$ 9.282,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 1998, 'Combustivel': 'Álcool', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cgfnqbbtsyb0', 'TipoVeiculo': 1, 'SiglaCombustivel': 'Á', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,1997 Gasolina,1997-1,1997,Gasolina,1,"{'Valor': 'R$ 10.970,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 1997, 'Combustivel': 'Gasolina', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ggypy4vypc18', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,1997 Álcool,1997-2,1997,Álcool,2,"{'Valor': 'R$ 8.013,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 1997, 'Combustivel': 'Álcool', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '9mv80bys2j0', 'TipoVeiculo': 1, 'SiglaCombustivel': 'Á', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,1996 Gasolina,1996-1,1996,Gasolina,1,"{'Valor': 'R$ 8.686,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 1996, 'Combustivel': 'Gasolina', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cc5sfn45gvzp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
Quantum 1.8 Mi/ 1.8i,2538,59,1996 Álcool,1996-2,1996,Álcool,2,"{'Valor': 'R$ 6.792,00', 'Marca': 'VW - VolksWagen', 'Modelo': 'Quantum 1.8 Mi/ 1.8i', 'AnoModelo': 1996, 'Combustivel': 'Álcool', 'CodigoFipe': '005014-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '40p93mngk40', 'TipoVeiculo': 1, 'SiglaCombustivel': 'Á', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 14:02'}"
