nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Sprinter 313 VAN Exec 2.2 Mec/S-Aut Dies,1685,39,2002 Diesel,2002-3,2002,Diesel,3,"{'Valor': 'R$ 45.819,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Exec 2.2 Mec/S-Aut Dies', 'AnoModelo': 2002, 'Combustivel': 'Diesel', 'CodigoFipe': '021139-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'wnj732tgn2ks', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:25'}"
Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies,1686,39,2011 Diesel,2011-3,2011,Diesel,3,"{'Valor': 'R$ 95.069,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies', 'AnoModelo': 2011, 'Combustivel': 'Diesel', 'CodigoFipe': '021168-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cg8z4dmw6mxgk', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:25'}"
Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies,1686,39,2010 Diesel,2010-3,2010,Diesel,3,"{'Valor': 'R$ 84.449,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies', 'AnoModelo': 2010, 'Combustivel': 'Diesel', 'CodigoFipe': '021168-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cb8g2xwxxq0cb', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:25'}"
Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies,1686,39,2009 Diesel,2009-3,2009,Diesel,3,"{'Valor': 'R$ 78.692,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies', 'AnoModelo': 2009, 'Combustivel': 'Diesel', 'CodigoFipe': '021168-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '82zllggk3f9c', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:25'}"
Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies,1686,39,2008 Diesel,2008-3,2008,Diesel,3,"{'Valor': 'R$ 72.100,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies', 'AnoModelo': 2008, 'Combustivel': 'Diesel', 'CodigoFipe': '021168-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '6lplt8ctm654', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:25'}"
Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies,1686,39,2007 Diesel,2007-3,2007,Diesel,3,"{'Valor': 'R$ 70.341,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies', 'AnoModelo': 2007, 'Combustivel': 'Diesel', 'CodigoFipe': '021168-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '5x176j2lkh2x', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:25'}"
Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies,1686,39,2006 Diesel,2006-3,2006,Diesel,3,"{'Valor': 'R$ 63.198,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies', 'AnoModelo': 2006, 'Combustivel': 'Diesel', 'CodigoFipe': '021168-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '269z05l01dzp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:25'}"
Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies,1686,39,2005 Diesel,2005-3,2005,Diesel,3,"{'Valor': 'R$ 56.484,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies', 'AnoModelo': 2005, 'Combustivel': 'Diesel', 'CodigoFipe': '021168-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '0plnm2cxghwg', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:25'}"
Sprinter 313 VAN Luxo 2.2 129cv 16L Dies,1687,39,2012 Diesel,2012-3,2012,Diesel,3,"{'Valor': 'R$ 102.714,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 16L Dies', 'AnoModelo': 2012, 'Combustivel': 'Diesel', 'CodigoFipe': '021140-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f6rn8y79mqcl1', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:26'}"
Sprinter 313 VAN Luxo 2.2 129cv 16L Dies,1687,39,2011 Diesel,2011-3,2011,Diesel,3,"{'Valor': 'R$ 99.240,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'Sprinter 313 VAN Luxo 2.2 129cv 16L Dies', 'AnoModelo': 2011, 'Combustivel': 'Diesel', 'CodigoFipe': '021140-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cjvw5c8jxrxgk', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:26'}"
