nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2024 Diesel,2024-3,2024,Diesel,3,"{'Valor': 'R$ 203.775,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2024, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'k07yccqdzmdvr', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2023 Diesel,2023-3,2023,Diesel,3,"{'Valor': 'R$ 175.991,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2023, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jzn2k0p4qhdrj', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2022 Diesel,2022-3,2022,Diesel,3,"{'Valor': 'R$ 145.619,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2022, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ht14q85tqmdm9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2021 Diesel,2021-3,2021,Diesel,3,"{'Valor': 'R$ 141.055,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2021, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'hnp77cbrr0dj2', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2020 Diesel,2020-3,2020,Diesel,3,"{'Valor': 'R$ 130.172,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2020, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g7yprbwf4zdfv', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2019 Diesel,2019-3,2019,Diesel,3,"{'Valor': 'R$ 125.882,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2019, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g2xry2mz6sdbm', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2018 Diesel,2018-3,2018,Diesel,3,"{'Valor': 'R$ 121.521,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2018, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gxs75tqfpyc7d', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2017 Diesel,2017-3,2017,Diesel,3,"{'Valor': 'R$ 115.292,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2017, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gphvmc6tdzc35', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2016 Diesel,2016-3,2016,Diesel,3,"{'Valor': 'R$ 110.618,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2016, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gh0y460fklc0y', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,5887,23,2015 Diesel,2015-3,2015,Diesel,3,"{'Valor': 'R$ 105.217,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel', 'AnoModelo': 2015, 'Combustivel': 'Diesel', 'CodigoFipe': '004391-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f9pnkb5rnzcxq', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 19:24'}"
