nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic,9224,6,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 1.140.745,00', 'Marca': 'Audi', 'Modelo': 'RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '008262-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gm2lgzh2vndqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic,9224,6,2022 Gasolina,2022-1,2022,Gasolina,1,"{'Valor': 'R$ 1.031.592,00', 'Marca': 'Audi', 'Modelo': 'RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic', 'AnoModelo': 2022, 'Combustivel': 'Gasolina', 'CodigoFipe': '008262-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f68vlq6p5rdmn', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic,9224,6,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 866.963,00', 'Marca': 'Audi', 'Modelo': 'RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '008262-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cc3ttbxvvdqdjf', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS3 Sedan 2.5 TFSI Quattro S-tronic,8175,6,2018 Gasolina,2018-1,2018,Gasolina,1,"{'Valor': 'R$ 373.157,00', 'Marca': 'Audi', 'Modelo': 'RS3 Sedan 2.5 TFSI Quattro S-tronic', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '008221-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'sfvgjjncq7c6r', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS3 Sedan 2.5 TFSI Quattro S-tronic,8175,6,2017 Gasolina,2017-1,2017,Gasolina,1,"{'Valor': 'R$ 300.466,00', 'Marca': 'Audi', 'Modelo': 'RS3 Sedan 2.5 TFSI Quattro S-tronic', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '008221-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ppmch4qv99c3j', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS3 Sportback 2.5 TFSI Quattro S-tronic,5922,6,2018 Gasolina,2018-1,2018,Gasolina,1,"{'Valor': 'R$ 405.701,00', 'Marca': 'Audi', 'Modelo': 'RS3 Sportback 2.5 TFSI Quattro S-tronic', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '008157-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'tn0bnzhbwdc6r', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS3 Sportback 2.5 TFSI Quattro S-tronic,5922,6,2016 Gasolina,2016-1,2016,Gasolina,1,"{'Valor': 'R$ 271.170,00', 'Marca': 'Audi', 'Modelo': 'RS3 Sportback 2.5 TFSI Quattro S-tronic', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '008157-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'nk8j2g3rd1cz9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS3 Sportback 2.5 TFSI Quattro S-tronic,5922,6,2013 Gasolina,2013-1,2013,Gasolina,1,"{'Valor': 'R$ 195.651,00', 'Marca': 'Audi', 'Modelo': 'RS3 Sportback 2.5 TFSI Quattro S-tronic', 'AnoModelo': 2013, 'Combustivel': 'Gasolina', 'CodigoFipe': '008157-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'kqqnlnpvyhcpm', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS3 Sportback 2.5 TFSI Quattro S-tronic,5922,6,2012 Gasolina,2012-1,2012,Gasolina,1,"{'Valor': 'R$ 190.879,00', 'Marca': 'Audi', 'Modelo': 'RS3 Sportback 2.5 TFSI Quattro S-tronic', 'AnoModelo': 2012, 'Combustivel': 'Gasolina', 'CodigoFipe': '008157-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'kj36qdwcxjcld', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
RS4 2.7 Avant V6 30V BI-TB Quattro 380cv,130,6,2001 Gasolina,2001-1,2001,Gasolina,1,"{'Valor': 'R$ 165.915,00', 'Marca': 'Audi', 'Modelo': 'RS4 2.7 Avant V6 30V BI-TB Quattro 380cv', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008100-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jlvvc1ch30fx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:08'}"
