nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
GLE-63 AMG 5.5 V8 557cv Aut.,7768,39,2017 Gasolina,2017-1,2017,Gasolina,1,"{'Valor': 'R$ 402.538,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLE-63 AMG 5.5 V8 557cv Aut.', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '021360-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'tj9cq508lqc3j', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLE-63 AMG 5.5 V8 557cv Aut.,7768,39,2016 Gasolina,2016-1,2016,Gasolina,1,"{'Valor': 'R$ 392.720,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLE-63 AMG 5.5 V8 557cv Aut.', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '021360-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 's5sh70spjccz9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLE-63 S AMG 4M+ Coupé 4.0 Aut,9330,39,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 1.280.131,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLE-63 S AMG 4M+ Coupé 4.0 Aut', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '021461-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g5d6wck14dj1f9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLE-63 S AMG 4M+ Coupé 4.0 Aut,9330,39,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 1.132.167,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLE-63 S AMG 4M+ Coupé 4.0 Aut', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '021461-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gl2dyh019xdt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLE-63 S AMG 4M+ Coupé 4.0 Aut,9330,39,2023 Gasolina,2023-1,2023,Gasolina,1,"{'Valor': 'R$ 1.080.818,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLE-63 S AMG 4M+ Coupé 4.0 Aut', 'AnoModelo': 2023, 'Combustivel': 'Gasolina', 'CodigoFipe': '021461-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gd1r5ck7w1dqw', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLE-63 S AMG 4M+ Coupé 4.0 Aut,9330,39,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 900.190,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLE-63 S AMG 4M+ Coupé 4.0 Aut', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '021461-2', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cfcsh15tw22djf', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel,6446,39,2015 Diesel,2015-3,2015,Diesel,3,"{'Valor': 'R$ 126.324,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel', 'AnoModelo': 2015, 'Combustivel': 'Diesel', 'CodigoFipe': '021290-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g3ftzwsjd4cxq', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel,6446,39,2014 Diesel,2014-3,2014,Diesel,3,"{'Valor': 'R$ 108.743,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel', 'AnoModelo': 2014, 'Combustivel': 'Diesel', 'CodigoFipe': '021290-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gftthjsyv2cth', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel,6446,39,2013 Diesel,2013-3,2013,Diesel,3,"{'Valor': 'R$ 97.756,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel', 'AnoModelo': 2013, 'Combustivel': 'Diesel', 'CodigoFipe': '021290-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ch9hsbnjd6pn0', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:09'}"
GLK 220 Sport CDI 2.2 TB 4X4 Aut. Diesel,6447,39,2015 Diesel,2015-3,2015,Diesel,3,"{'Valor': 'R$ 127.524,00', 'Marca': 'Mercedes-Benz', 'Modelo': 'GLK 220 Sport CDI 2.2 TB 4X4 Aut. Diesel', 'AnoModelo': 2015, 'Combustivel': 'Diesel', 'CodigoFipe': '021291-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g4vf26n53qcxq', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:10'}"
