nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Ka XR 1.6 MPI 8V,823,22,2006 Gasolina,2006-1,2006,Gasolina,1,"{'Valor': 'R$ 21.775,00', 'Marca': 'Ford', 'Modelo': 'Ka XR 1.6 MPI 8V', 'AnoModelo': 2006, 'Combustivel': 'Gasolina', 'CodigoFipe': '003232-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'lkmzyjy249p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka XR 1.6 MPI 8V,823,22,2005 Gasolina,2005-1,2005,Gasolina,1,"{'Valor': 'R$ 20.215,00', 'Marca': 'Ford', 'Modelo': 'Ka XR 1.6 MPI 8V', 'AnoModelo': 2005, 'Combustivel': 'Gasolina', 'CodigoFipe': '003232-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'kzbzkdcggnp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka XR 1.6 MPI 8V,823,22,2004 Gasolina,2004-1,2004,Gasolina,1,"{'Valor': 'R$ 19.721,00', 'Marca': 'Ford', 'Modelo': 'Ka XR 1.6 MPI 8V', 'AnoModelo': 2004, 'Combustivel': 'Gasolina', 'CodigoFipe': '003232-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'kskfcz1ydyp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka XR 1.6 MPI 8V,823,22,2003 Gasolina,2003-1,2003,Gasolina,1,"{'Valor': 'R$ 19.240,00', 'Marca': 'Ford', 'Modelo': 'Ka XR 1.6 MPI 8V', 'AnoModelo': 2003, 'Combustivel': 'Gasolina', 'CodigoFipe': '003232-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'klxlpfcfsbp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka XR 1.6 MPI 8V,823,22,2002 Gasolina,2002-1,2002,Gasolina,1,"{'Valor': 'R$ 15.211,00', 'Marca': 'Ford', 'Modelo': 'Ka XR 1.6 MPI 8V', 'AnoModelo': 2002, 'Combustivel': 'Gasolina', 'CodigoFipe': '003232-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'h2n5plb12gp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka XR 1.6 MPI 8V,823,22,2001 Gasolina,2001-1,2001,Gasolina,1,"{'Valor': 'R$ 13.909,00', 'Marca': 'Ford', 'Modelo': 'Ka XR 1.6 MPI 8V', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '003232-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'hldybcrz9fp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,22,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 52.629,00', 'Marca': 'Ford', 'Modelo': 'Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '003412-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'y7dg6mmlx7fx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,22,2020 Gasolina,2020-1,2020,Gasolina,1,"{'Valor': 'R$ 51.171,00', 'Marca': 'Ford', 'Modelo': 'Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p', 'AnoModelo': 2020, 'Combustivel': 'Gasolina', 'CodigoFipe': '003412-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'yn9j3hpc22p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,22,2019 Gasolina,2019-1,2019,Gasolina,1,"{'Valor': 'R$ 48.503,00', 'Marca': 'Ford', 'Modelo': 'Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p', 'AnoModelo': 2019, 'Combustivel': 'Gasolina', 'CodigoFipe': '003412-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'xn0s77k1pq8q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,22,2018 Gasolina,2018-1,2018,Gasolina,1,"{'Valor': 'R$ 44.708,00', 'Marca': 'Ford', 'Modelo': 'Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '003412-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'v7jfv8lxlm5h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:02'}"
