nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
C-20 Custom Std. CD 4.1,978,23,1992 Gasolina,1992-1,1992,Gasolina,1,"{'Valor': 'R$ 22.663,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'C-20 Custom Std. CD 4.1', 'AnoModelo': 1992, 'Combustivel': 'Gasolina', 'CodigoFipe': '004132-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'lw1rjyvft2p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
C-20 Custom Std. CD 4.1,978,23,1991 Gasolina,1991-1,1991,Gasolina,1,"{'Valor': 'R$ 16.720,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'C-20 Custom Std. CD 4.1', 'AnoModelo': 1991, 'Combustivel': 'Gasolina', 'CodigoFipe': '004132-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jncnfr9h7hp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
C-20 Custom Std. CD 4.1,978,23,1990 Gasolina,1990-1,1990,Gasolina,1,"{'Valor': 'R$ 15.777,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'C-20 Custom Std. CD 4.1', 'AnoModelo': 1990, 'Combustivel': 'Gasolina', 'CodigoFipe': '004132-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'h89w368lzcp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
C-20 Custom Std. CD 4.1,978,23,1989 Gasolina,1989-1,1989,Gasolina,1,"{'Valor': 'R$ 12.570,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'C-20 Custom Std. CD 4.1', 'AnoModelo': 1989, 'Combustivel': 'Gasolina', 'CodigoFipe': '004132-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g2p7198mn2p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
C-20 Custom Std. CD 4.1,978,23,1988 Gasolina,1988-1,1988,Gasolina,1,"{'Valor': 'R$ 11.843,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'C-20 Custom Std. CD 4.1', 'AnoModelo': 1988, 'Combustivel': 'Gasolina', 'CodigoFipe': '004132-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gs50kb1p8sp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
C-20 Custom Std. CD 4.1,978,23,1987 Gasolina,1987-1,1987,Gasolina,1,"{'Valor': 'R$ 10.167,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'C-20 Custom Std. CD 4.1', 'AnoModelo': 1987, 'Combustivel': 'Gasolina', 'CodigoFipe': '004132-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f5jt311s1fp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
C-20 Custom Std. CD 4.1,978,23,1986 Gasolina,1986-1,1986,Gasolina,1,"{'Valor': 'R$ 9.555,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'C-20 Custom Std. CD 4.1', 'AnoModelo': 1986, 'Combustivel': 'Gasolina', 'CodigoFipe': '004132-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'chgnzvc157xc', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Calibra 16V,979,23,1996 Gasolina,1996-1,1996,Gasolina,1,"{'Valor': 'R$ 29.507,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Calibra 16V', 'AnoModelo': 1996, 'Combustivel': 'Gasolina', 'CodigoFipe': '004074-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'pg9bp9601np', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Calibra 16V,979,23,1995 Gasolina,1995-1,1995,Gasolina,1,"{'Valor': 'R$ 28.787,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Calibra 16V', 'AnoModelo': 1995, 'Combustivel': 'Gasolina', 'CodigoFipe': '004074-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'n6vm2dv1hhp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Calibra 16V,979,23,1994 Gasolina,1994-1,1994,Gasolina,1,"{'Valor': 'R$ 27.512,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Calibra 16V', 'AnoModelo': 1994, 'Combustivel': 'Gasolina', 'CodigoFipe': '004074-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'nqw6x4mvttp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
CAMARO FIFTY 6.2 V8 16V 461cv,7790,23,2017 Gasolina,2017-1,2017,Gasolina,1,"{'Valor': 'R$ 353.071,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'CAMARO FIFTY 6.2 V8 16V 461cv', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '004475-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'rn9dhyjspbc3j', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Camaro RS 5.0 V8,980,23,1994 Gasolina,1994-1,1994,Gasolina,1,"{'Valor': 'R$ 35.636,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Camaro RS 5.0 V8', 'AnoModelo': 1994, 'Combustivel': 'Gasolina', 'CodigoFipe': '004155-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'rs41k7vv0qp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Camaro RS 5.0 V8,980,23,1993 Gasolina,1993-1,1993,Gasolina,1,"{'Valor': 'R$ 34.610,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Camaro RS 5.0 V8', 'AnoModelo': 1993, 'Combustivel': 'Gasolina', 'CodigoFipe': '004155-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'rd3318jmw6p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Camaro RS 5.0 V8,980,23,1991 Gasolina,1991-1,1991,Gasolina,1,"{'Valor': 'R$ 33.516,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Camaro RS 5.0 V8', 'AnoModelo': 1991, 'Combustivel': 'Gasolina', 'CodigoFipe': '004155-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'qz9hb8rswpp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Camaro Sport 5.0 Conv.,981,23,1995 Gasolina,1995-1,1995,Gasolina,1,"{'Valor': 'R$ 46.274,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Camaro Sport 5.0 Conv.', 'AnoModelo': 1995, 'Combustivel': 'Gasolina', 'CodigoFipe': '004156-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'wtwmv82q14p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Camaro Sport 5.0 Conv.,981,23,1994 Gasolina,1994-1,1994,Gasolina,1,"{'Valor': 'R$ 39.670,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Camaro Sport 5.0 Conv.', 'AnoModelo': 1994, 'Combustivel': 'Gasolina', 'CodigoFipe': '004156-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'tbf8xkhtfyp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
Camaro Sport 5.0 Conv.,981,23,1993 Gasolina,1993-1,1993,Gasolina,1,"{'Valor': 'R$ 36.200,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Camaro Sport 5.0 Conv.', 'AnoModelo': 1993, 'Combustivel': 'Gasolina', 'CodigoFipe': '004156-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'r0r1g7v0w7p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:39'}"
