nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.,4630,25,2010 Gasolina,2010-1,2010,Gasolina,1,"{'Valor': 'R$ 50.065,00', 'Marca': 'Honda', 'Modelo': 'CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.', 'AnoModelo': 2010, 'Combustivel': 'Gasolina', 'CodigoFipe': '014054-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'x8bj5wyj0yp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:04'}"
CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.,4630,25,2009 Gasolina,2009-1,2009,Gasolina,1,"{'Valor': 'R$ 48.806,00', 'Marca': 'Honda', 'Modelo': 'CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.', 'AnoModelo': 2009, 'Combustivel': 'Gasolina', 'CodigoFipe': '014054-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'xskybbpxkv8q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:04'}"
CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.,4630,25,2008 Gasolina,2008-1,2008,Gasolina,1,"{'Valor': 'R$ 44.099,00', 'Marca': 'Honda', 'Modelo': 'CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.', 'AnoModelo': 2008, 'Combustivel': 'Gasolina', 'CodigoFipe': '014054-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'v0c2xyj4cn5h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:04'}"
CR-V Touring 1.5 16V 4WD 5p Aut.,8282,25,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 225.337,00', 'Marca': 'Honda', 'Modelo': 'CR-V Touring 1.5 16V 4WD 5p Aut.', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '014100-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'lvjngs5c76djf', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:04'}"
CR-V Touring 1.5 16V 4WD 5p Aut.,8282,25,2019 Gasolina,2019-1,2019,Gasolina,1,"{'Valor': 'R$ 174.747,00', 'Marca': 'Honda', 'Modelo': 'CR-V Touring 1.5 16V 4WD 5p Aut.', 'AnoModelo': 2019, 'Combustivel': 'Gasolina', 'CodigoFipe': '014100-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jx6vwtbdc7c9z', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:04'}"
CR-V Touring 1.5 16V 4WD 5p Aut.,8282,25,2018 Gasolina,2018-1,2018,Gasolina,1,"{'Valor': 'R$ 160.602,00', 'Marca': 'Honda', 'Modelo': 'CR-V Touring 1.5 16V 4WD 5p Aut.', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '014100-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jdmqxzsjhlc6r', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:05'}"
CR-V Touring 2.0 16V AWD Aut.(Híbrido),10985,25,32000 Gasolina,32000-1,32000,Gasolina,1,"{'Valor': 'R$ 354.348,00', 'Marca': 'Honda', 'Modelo': 'CR-V Touring 2.0 16V AWD Aut.(Híbrido)', 'AnoModelo': 32000, 'Combustivel': 'Gasolina', 'CodigoFipe': '014117-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'rqstcs76wdj1f9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:05'}"
CR-V Touring 2.0 16V AWD Aut.(Híbrido),10985,25,2024 Gasolina,2024-1,2024,Gasolina,1,"{'Valor': 'R$ 326.024,00', 'Marca': 'Honda', 'Modelo': 'CR-V Touring 2.0 16V AWD Aut.(Híbrido)', 'AnoModelo': 2024, 'Combustivel': 'Gasolina', 'CodigoFipe': '014117-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'qnk94kj6djdt3', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:05'}"
Fit CX 1.4 Flex 16V 5p Aut.,6613,25,2014 Gasolina,2014-1,2014,Gasolina,1,"{'Valor': 'R$ 48.031,00', 'Marca': 'Honda', 'Modelo': 'Fit CX 1.4 Flex 16V 5p Aut.', 'AnoModelo': 2014, 'Combustivel': 'Gasolina', 'CodigoFipe': '014079-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'xhg7y9nw0mrl', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:05'}"
Fit CX 1.4 Flex 16V 5p Mec.,6614,25,2014 Gasolina,2014-1,2014,Gasolina,1,"{'Valor': 'R$ 46.869,00', 'Marca': 'Honda', 'Modelo': 'Fit CX 1.4 Flex 16V 5p Mec.', 'AnoModelo': 2014, 'Combustivel': 'Gasolina', 'CodigoFipe': '014078-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'w1vw19gg4grl', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 20:05'}"
