nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
L200 2.5 4x4 CD Turbo Diesel,1716,41,1998 Diesel,1998-3,1998,Diesel,3,"{'Valor': 'R$ 35.026,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 2.5 4x4 CD Turbo Diesel', 'AnoModelo': 1998, 'Combustivel': 'Diesel', 'CodigoFipe': '022009-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'rk0bcfdng754', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 2.5 4x4 CD Turbo Diesel,1716,41,1997 Diesel,1997-3,1997,Diesel,3,"{'Valor': 'R$ 33.072,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 2.5 4x4 CD Turbo Diesel', 'AnoModelo': 1997, 'Combustivel': 'Diesel', 'CodigoFipe': '022009-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'qt23j9w6122x', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 2.5 4x4 CD Turbo Diesel,1716,41,1996 Diesel,1996-3,1996,Diesel,3,"{'Valor': 'R$ 30.909,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 2.5 4x4 CD Turbo Diesel', 'AnoModelo': 1996, 'Combustivel': 'Diesel', 'CodigoFipe': '022009-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'p0qxtpgql6zp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 2.5 4x4 CD Turbo Diesel,1716,41,1995 Diesel,1995-3,1995,Diesel,3,"{'Valor': 'R$ 30.155,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 2.5 4x4 CD Turbo Diesel', 'AnoModelo': 1995, 'Combustivel': 'Diesel', 'CodigoFipe': '022009-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'pqwv2rwx3lwg', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 2.5 4x4 CD Turbo Diesel,1716,41,1994 Diesel,1994-3,1994,Diesel,3,"{'Valor': 'R$ 29.419,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 2.5 4x4 CD Turbo Diesel', 'AnoModelo': 1994, 'Combustivel': 'Diesel', 'CodigoFipe': '022009-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'pf8b44kdbwr7', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 2.5 4x4 CD Turbo Diesel,1716,41,1993 Diesel,1993-3,1993,Diesel,3,"{'Valor': 'R$ 27.580,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 2.5 4x4 CD Turbo Diesel', 'AnoModelo': 1993, 'Combustivel': 'Diesel', 'CodigoFipe': '022009-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'nrpx3wbc58n0', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 2.5 4x4 CD Turbo Diesel,1716,41,1992 Diesel,1992-3,1992,Diesel,3,"{'Valor': 'R$ 19.552,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 2.5 4x4 CD Turbo Diesel', 'AnoModelo': 1992, 'Combustivel': 'Diesel', 'CodigoFipe': '022009-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'kqkz4001pfks', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 2.5 4x4 CD Turbo Diesel,1716,41,1991 Diesel,1991-3,1991,Diesel,3,"{'Valor': 'R$ 15.360,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 2.5 4x4 CD Turbo Diesel', 'AnoModelo': 1991, 'Combustivel': 'Diesel', 'CodigoFipe': '022009-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'h4fbj6sk19gk', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 Evolution 3.2 4x4 TB Int. Diesel,1717,41,2004 Diesel,2004-3,2004,Diesel,3,"{'Valor': 'R$ 58.334,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 Evolution 3.2 4x4 TB Int. Diesel', 'AnoModelo': 2004, 'Combustivel': 'Diesel', 'CodigoFipe': '022069-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '1c82mkz8rwr7', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
L200 Evolution 3.2 4x4 TB Int. Diesel,1717,41,2003 Diesel,2003-3,2003,Diesel,3,"{'Valor': 'R$ 51.532,00', 'Marca': 'Mitsubishi', 'Modelo': 'L200 Evolution 3.2 4x4 TB Int. Diesel', 'AnoModelo': 2003, 'Combustivel': 'Diesel', 'CodigoFipe': '022069-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ytjrpkvl0sn0', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 00:51'}"
