nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Siena EL 1.0 mpi Fire Flex 8V 4p,4860,21,2011 Gasolina,2011-1,2011,Gasolina,1,"{'Valor': 'R$ 26.841,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.0 mpi Fire Flex 8V 4p', 'AnoModelo': 2011, 'Combustivel': 'Gasolina', 'CodigoFipe': '001272-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ng1bdg0t7hfx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.0 mpi Fire Flex 8V 4p,4860,21,2010 Gasolina,2010-1,2010,Gasolina,1,"{'Valor': 'R$ 25.977,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.0 mpi Fire Flex 8V 4p', 'AnoModelo': 2010, 'Combustivel': 'Gasolina', 'CodigoFipe': '001272-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'm4w865svr4p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.4 mpi Fire Flex 8V 4p,5361,21,2016 Gasolina,2016-1,2016,Gasolina,1,"{'Valor': 'R$ 40.087,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.4 mpi Fire Flex 8V 4p', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '001331-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'thbvg4fps7y1', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.4 mpi Fire Flex 8V 4p,5361,21,2015 Gasolina,2015-1,2015,Gasolina,1,"{'Valor': 'R$ 37.868,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.4 mpi Fire Flex 8V 4p', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '001331-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'sm99r01rmbvt', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.4 mpi Fire Flex 8V 4p,5361,21,2014 Gasolina,2014-1,2014,Gasolina,1,"{'Valor': 'R$ 33.691,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.4 mpi Fire Flex 8V 4p', 'AnoModelo': 2014, 'Combustivel': 'Gasolina', 'CodigoFipe': '001331-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'q2b25mnzymrl', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.4 mpi Fire Flex 8V 4p,5361,21,2013 Gasolina,2013-1,2013,Gasolina,1,"{'Valor': 'R$ 31.883,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.4 mpi Fire Flex 8V 4p', 'AnoModelo': 2013, 'Combustivel': 'Gasolina', 'CodigoFipe': '001331-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'qc4yfg87y0nc', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.4 mpi Fire Flex 8V 4p,5361,21,2012 Gasolina,2012-1,2012,Gasolina,1,"{'Valor': 'R$ 29.193,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.4 mpi Fire Flex 8V 4p', 'AnoModelo': 2012, 'Combustivel': 'Gasolina', 'CodigoFipe': '001331-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'pcl6prf8r4j4', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.4 mpi Fire Flex 8V 4p,5361,21,2011 Gasolina,2011-1,2011,Gasolina,1,"{'Valor': 'R$ 28.333,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.4 mpi Fire Flex 8V 4p', 'AnoModelo': 2011, 'Combustivel': 'Gasolina', 'CodigoFipe': '001331-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'n1jmlmqpcffx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.6 mpi 16V,580,21,1999 Gasolina,1999-1,1999,Gasolina,1,"{'Valor': 'R$ 8.815,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.6 mpi 16V', 'AnoModelo': 1999, 'Combustivel': 'Gasolina', 'CodigoFipe': '001015-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cdnw9vzlx0lc', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
Siena EL 1.6 mpi 16V,580,21,1998 Gasolina,1998-1,1998,Gasolina,1,"{'Valor': 'R$ 7.881,00', 'Marca': 'Fiat', 'Modelo': 'Siena EL 1.6 mpi 16V', 'AnoModelo': 1998, 'Combustivel': 'Gasolina', 'CodigoFipe': '001015-4', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '84dhvzg12tc', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 16:55'}"
