nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Corsa Wind 1.6 MPFi 2p,1065,23,2001 Gasolina,2001-1,2001,Gasolina,1,"{'Valor': 'R$ 10.478,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 2p', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '004197-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f85v986pcxfx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind 1.6 MPFi 2p,1065,23,2000 Gasolina,2000-1,2000,Gasolina,1,"{'Valor': 'R$ 10.028,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 2p', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '004197-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f3w9xvcfxbp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind 1.6 MPFi 2p,1065,23,1999 Gasolina,1999-1,1999,Gasolina,1,"{'Valor': 'R$ 9.783,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 2p', 'AnoModelo': 1999, 'Combustivel': 'Gasolina', 'CodigoFipe': '004197-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cjbdpsdmt34p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind 1.6 MPFi 2p,1065,23,1998 Gasolina,1998-1,1998,Gasolina,1,"{'Valor': 'R$ 8.507,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 2p', 'AnoModelo': 1998, 'Combustivel': 'Gasolina', 'CodigoFipe': '004197-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cchstqs2jt1p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind 1.6 MPFi 4p,1066,23,2002 Gasolina,2002-1,2002,Gasolina,1,"{'Valor': 'R$ 12.543,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 4p', 'AnoModelo': 2002, 'Combustivel': 'Gasolina', 'CodigoFipe': '004198-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g2dft2g517j4', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind 1.6 MPFi 4p,1066,23,2001 Gasolina,2001-1,2001,Gasolina,1,"{'Valor': 'R$ 12.167,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 4p', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '004198-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gxzr7dtm2lfx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind 1.6 MPFi 4p,1066,23,2000 Gasolina,2000-1,2000,Gasolina,1,"{'Valor': 'R$ 10.848,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 4p', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '004198-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gfjb9535tvp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind 1.6 MPFi 4p,1066,23,1999 Gasolina,1999-1,1999,Gasolina,1,"{'Valor': 'R$ 10.448,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 4p', 'AnoModelo': 1999, 'Combustivel': 'Gasolina', 'CodigoFipe': '004198-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f8ty9gg9h98q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind 1.6 MPFi 4p,1066,23,1998 Gasolina,1998-1,1998,Gasolina,1,"{'Valor': 'R$ 10.135,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind 1.6 MPFi 4p', 'AnoModelo': 1998, 'Combustivel': 'Gasolina', 'CodigoFipe': '004198-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'f446kbm33t5h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind Piquet/ Champ 1.0 MPFI 2p,1067,23,1999 Gasolina,1999-1,1999,Gasolina,1,"{'Valor': 'R$ 10.813,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind Piquet/ Champ 1.0 MPFI 2p', 'AnoModelo': 1999, 'Combustivel': 'Gasolina', 'CodigoFipe': '004203-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'gd3mywsknf8q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind Piquet/ Champ 1.0 MPFI 2p,1067,23,1998 Gasolina,1998-1,1998,Gasolina,1,"{'Valor': 'R$ 9.902,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind Piquet/ Champ 1.0 MPFI 2p', 'AnoModelo': 1998, 'Combustivel': 'Gasolina', 'CodigoFipe': '004203-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cjsb65nbn66p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
Corsa Wind Piquet/ Champ 1.0 MPFI 2p,1067,23,1997 Gasolina,1997-1,1997,Gasolina,1,"{'Valor': 'R$ 9.558,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corsa Wind Piquet/ Champ 1.0 MPFI 2p', 'AnoModelo': 1997, 'Combustivel': 'Gasolina', 'CodigoFipe': '004203-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'chg0wr5d9lbp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",1068,23,2015 Gasolina,2015-1,2015,Gasolina,1,"{'Valor': 'R$ 711.075,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corvette 5.7/ 6.0, 6.2 Conv./Stingray', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '004140-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '561rmhys2qcw2', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",1068,23,2012 Gasolina,2012-1,2012,Gasolina,1,"{'Valor': 'R$ 449.917,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corvette 5.7/ 6.0, 6.2 Conv./Stingray', 'AnoModelo': 2012, 'Combustivel': 'Gasolina', 'CodigoFipe': '004140-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'wbvf9rhm1hcld', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",1068,23,2011 Gasolina,2011-1,2011,Gasolina,1,"{'Valor': 'R$ 435.586,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corvette 5.7/ 6.0, 6.2 Conv./Stingray', 'AnoModelo': 2011, 'Combustivel': 'Gasolina', 'CodigoFipe': '004140-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'vs1kr1vd1vcg5', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",1068,23,2010 Gasolina,2010-1,2010,Gasolina,1,"{'Valor': 'R$ 421.682,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corvette 5.7/ 6.0, 6.2 Conv./Stingray', 'AnoModelo': 2010, 'Combustivel': 'Gasolina', 'CodigoFipe': '004140-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 't8q6b6216lccy', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",1068,23,2009 Gasolina,2009-1,2009,Gasolina,1,"{'Valor': 'R$ 401.095,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corvette 5.7/ 6.0, 6.2 Conv./Stingray', 'AnoModelo': 2009, 'Combustivel': 'Gasolina', 'CodigoFipe': '004140-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'thlxtzz6918q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:57'}"
"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",1068,23,2008 Gasolina,2008-1,2008,Gasolina,1,"{'Valor': 'R$ 386.737,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corvette 5.7/ 6.0, 6.2 Conv./Stingray', 'AnoModelo': 2008, 'Combustivel': 'Gasolina', 'CodigoFipe': '004140-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'syr1v6d0qg5h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:58'}"
"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",1068,23,2007 Gasolina,2007-1,2007,Gasolina,1,"{'Valor': 'R$ 312.790,00', 'Marca': 'GM - Chevrolet', 'Modelo': 'Corvette 5.7/ 6.0, 6.2 Conv./Stingray', 'AnoModelo': 2007, 'Combustivel': 'Gasolina', 'CodigoFipe': '004140-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'p419nf3h0818', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 18:58'}"
