nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
CAPTUR Zen 1.3 TB 16V Flex 5p Aut.,9547,48,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 96.155,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.3 TB 16V Flex 5p Aut.', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '025308-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'chpqvzj54krfx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
CAPTUR Zen 1.6 16V Flex 5p Aut.,7991,48,2020 Gasolina,2020-1,2020,Gasolina,1,"{'Valor': 'R$ 83.349,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.6 16V Flex 5p Aut.', 'AnoModelo': 2020, 'Combustivel': 'Gasolina', 'CodigoFipe': '025261-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cbvk8mb7m0qp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
CAPTUR Zen 1.6 16V Flex 5p Aut.,7991,48,2019 Gasolina,2019-1,2019,Gasolina,1,"{'Valor': 'R$ 73.563,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.6 16V Flex 5p Aut.', 'AnoModelo': 2019, 'Combustivel': 'Gasolina', 'CodigoFipe': '025261-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '64vb82rxn98q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
CAPTUR Zen 1.6 16V Flex 5p Aut.,7991,48,2018 Gasolina,2018-1,2018,Gasolina,1,"{'Valor': 'R$ 71.509,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.6 16V Flex 5p Aut.', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '025261-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '6crsqjvrx05h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
CAPTUR Zen 1.6 16V Flex 5p Mec.,7891,48,2021 Gasolina,2021-1,2021,Gasolina,1,"{'Valor': 'R$ 84.636,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.6 16V Flex 5p Mec.', 'AnoModelo': 2021, 'Combustivel': 'Gasolina', 'CodigoFipe': '025257-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ccbn1y4vmshfx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
CAPTUR Zen 1.6 16V Flex 5p Mec.,7891,48,2020 Gasolina,2020-1,2020,Gasolina,1,"{'Valor': 'R$ 82.067,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.6 16V Flex 5p Mec.', 'AnoModelo': 2020, 'Combustivel': 'Gasolina', 'CodigoFipe': '025257-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cbcj9l005f4p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
CAPTUR Zen 1.6 16V Flex 5p Mec.,7891,48,2019 Gasolina,2019-1,2019,Gasolina,1,"{'Valor': 'R$ 71.991,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.6 16V Flex 5p Mec.', 'AnoModelo': 2019, 'Combustivel': 'Gasolina', 'CodigoFipe': '025257-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '6kdzpdkrry8q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
CAPTUR Zen 1.6 16V Flex 5p Mec.,7891,48,2018 Gasolina,2018-1,2018,Gasolina,1,"{'Valor': 'R$ 69.684,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.6 16V Flex 5p Mec.', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '025257-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '5pcgfc78dv5h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
CAPTUR Zen 1.6 16V Flex 5p Mec.,7891,48,2017 Gasolina,2017-1,2017,Gasolina,1,"{'Valor': 'R$ 59.873,00', 'Marca': 'Renault', 'Modelo': 'CAPTUR Zen 1.6 16V Flex 5p Mec.', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '025257-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '1zbgdrpchf18', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
Clio Auth. /AIR Hi-Flex 1.6 16V 5p,1997,48,2008 Gasolina,2008-1,2008,Gasolina,1,"{'Valor': 'R$ 17.222,00', 'Marca': 'Renault', 'Modelo': 'Clio Auth. /AIR Hi-Flex 1.6 16V 5p', 'AnoModelo': 2008, 'Combustivel': 'Gasolina', 'CodigoFipe': '025099-6', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jt73q75hn55h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 02:33'}"
