nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
XC 90 D-5 MOMENTUM 2.0 235cv Diesel 5p,7853,58,2016 Diesel,2016-3,2016,Diesel,3,"{'Valor': 'R$ 208.660,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 D-5 MOMENTUM 2.0 235cv Diesel 5p', 'AnoModelo': 2016, 'Combustivel': 'Diesel', 'CodigoFipe': '029117-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'k6zhknkcnvc0y', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T6 2.9 BI-TB 272cv AWD 5p,2358,58,2006 Gasolina,2006-1,2006,Gasolina,1,"{'Valor': 'R$ 38.103,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T6 2.9 BI-TB 272cv AWD 5p', 'AnoModelo': 2006, 'Combustivel': 'Gasolina', 'CodigoFipe': '029059-9', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'sq2qm2y1l7y1', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T6 2.9 BI-TB 272cv AWD 5p,2358,58,2005 Gasolina,2005-1,2005,Gasolina,1,"{'Valor': 'R$ 34.944,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T6 2.9 BI-TB 272cv AWD 5p', 'AnoModelo': 2005, 'Combustivel': 'Gasolina', 'CodigoFipe': '029059-9', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'rj1jd9xqyqvt', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T6 2.9 BI-TB 272cv AWD 5p,2358,58,2004 Gasolina,2004-1,2004,Gasolina,1,"{'Valor': 'R$ 33.985,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T6 2.9 BI-TB 272cv AWD 5p', 'AnoModelo': 2004, 'Combustivel': 'Gasolina', 'CodigoFipe': '029059-9', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'q5syt1w8g1rl', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T6 2.9 BI-TB 272cv AWD 5p,2358,58,2003 Gasolina,2003-1,2003,Gasolina,1,"{'Valor': 'R$ 30.954,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T6 2.9 BI-TB 272cv AWD 5p', 'AnoModelo': 2003, 'Combustivel': 'Gasolina', 'CodigoFipe': '029059-9', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'p078vyrdh5nc', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T-6 FIRST EDITION 2.0 320cv 5p,7292,58,2016 Gasolina,2016-1,2016,Gasolina,1,"{'Valor': 'R$ 217.392,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T-6 FIRST EDITION 2.0 320cv 5p', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '029100-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'lj6wdgggk0cz9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T-6 INSCRIPTION 2.0 320CV 5p,7293,58,2019 Gasolina,2019-1,2019,Gasolina,1,"{'Valor': 'R$ 250.418,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T-6 INSCRIPTION 2.0 320CV 5p', 'AnoModelo': 2019, 'Combustivel': 'Gasolina', 'CodigoFipe': '029099-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'msx8mw31bxc9z', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T-6 INSCRIPTION 2.0 320CV 5p,7293,58,2018 Gasolina,2018-1,2018,Gasolina,1,"{'Valor': 'R$ 231.533,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T-6 INSCRIPTION 2.0 320CV 5p', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '029099-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'l2svvkrlntc6r', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T-6 INSCRIPTION 2.0 320CV 5p,7293,58,2017 Gasolina,2017-1,2017,Gasolina,1,"{'Valor': 'R$ 213.945,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T-6 INSCRIPTION 2.0 320CV 5p', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '029099-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ld5lgp2q04c3j', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
XC 90 T-6 INSCRIPTION 2.0 320CV 5p,7293,58,2016 Gasolina,2016-1,2016,Gasolina,1,"{'Valor': 'R$ 184.165,00', 'Marca': 'Volvo', 'Modelo': 'XC 90 T-6 INSCRIPTION 2.0 320CV 5p', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '029099-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'j875n6hr0tcz9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 12:51'}"
