nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Outback 2.5 4x4 Aut.,2159,54,2005 Gasolina,2005-1,2005,Gasolina,1,"{'Valor': 'R$ 31.506,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 2005, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'p7qxkd1crvvt', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Aut.,2159,54,2004 Gasolina,2004-1,2004,Gasolina,1,"{'Valor': 'R$ 30.737,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 2004, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'pyqds2lv9trl', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Aut.,2159,54,2003 Gasolina,2003-1,2003,Gasolina,1,"{'Valor': 'R$ 29.987,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 2003, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'pnxs4bjgvvnc', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Aut.,2159,54,2002 Gasolina,2002-1,2002,Gasolina,1,"{'Valor': 'R$ 26.249,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 2002, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'm724z4mmryj4', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Aut.,2159,54,2001 Gasolina,2001-1,2001,Gasolina,1,"{'Valor': 'R$ 25.140,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'mt218qz2s2fx', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Aut.,2159,54,2000 Gasolina,2000-1,2000,Gasolina,1,"{'Valor': 'R$ 19.438,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'kn7knhcbndp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Aut.,2159,54,1999 Gasolina,1999-1,1999,Gasolina,1,"{'Valor': 'R$ 18.764,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 1999, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'kfbk93p96n8q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Aut.,2159,54,1998 Gasolina,1998-1,1998,Gasolina,1,"{'Valor': 'R$ 18.104,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 1998, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'j5lpqvs5f65h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Aut.,2159,54,1997 Gasolina,1997-1,1997,Gasolina,1,"{'Valor': 'R$ 17.662,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Aut.', 'AnoModelo': 1997, 'Combustivel': 'Gasolina', 'CodigoFipe': '027028-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'j0d1gryp2x18', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Mec.,2160,54,2000 Gasolina,2000-1,2000,Gasolina,1,"{'Valor': 'R$ 17.763,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Mec.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '027018-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'j1lrhhg9qhp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Mec.,2160,54,1999 Gasolina,1999-1,1999,Gasolina,1,"{'Valor': 'R$ 17.329,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Mec.', 'AnoModelo': 1999, 'Combustivel': 'Gasolina', 'CodigoFipe': '027018-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jwh0crmmgg8q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Mec.,2160,54,1998 Gasolina,1998-1,1998,Gasolina,1,"{'Valor': 'R$ 16.906,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Mec.', 'AnoModelo': 1998, 'Combustivel': 'Gasolina', 'CodigoFipe': '027018-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jqj75737275h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 2.5 4x4 Mec.,2160,54,1997 Gasolina,1997-1,1997,Gasolina,1,"{'Valor': 'R$ 13.157,00', 'Marca': 'Subaru', 'Modelo': 'Outback 2.5 4x4 Mec.', 'AnoModelo': 1997, 'Combustivel': 'Gasolina', 'CodigoFipe': '027018-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'g9ll3tv23k18', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 3.0 H6 SW 245cv Aut.,2161,54,2009 Gasolina,2009-1,2009,Gasolina,1,"{'Valor': 'R$ 48.750,00', 'Marca': 'Subaru', 'Modelo': 'Outback 3.0 H6 SW 245cv Aut.', 'AnoModelo': 2009, 'Combustivel': 'Gasolina', 'CodigoFipe': '027045-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'xrxlbr2lmn8q', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 3.0 H6 SW 245cv Aut.,2161,54,2008 Gasolina,2008-1,2008,Gasolina,1,"{'Valor': 'R$ 47.125,00', 'Marca': 'Subaru', 'Modelo': 'Outback 3.0 H6 SW 245cv Aut.', 'AnoModelo': 2008, 'Combustivel': 'Gasolina', 'CodigoFipe': '027045-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'w4vykhdwtk5h', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
Outback 3.0 H6 SW 245cv Aut.,2161,54,2007 Gasolina,2007-1,2007,Gasolina,1,"{'Valor': 'R$ 42.314,00', 'Marca': 'Subaru', 'Modelo': 'Outback 3.0 H6 SW 245cv Aut.', 'AnoModelo': 2007, 'Combustivel': 'Gasolina', 'CodigoFipe': '027045-8', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'vbf9bhbz7l18', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'quarta-feira, 28 de agosto de 2024 11:17'}"
