nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel,ResultadoTabelaFipe
Range R. Vogue 4.4 TDV8/SDV8 Diesel Aut.,5421,33,2013 Diesel,2013-3,2013,Diesel,3,"{'Valor': 'R$ 237.475,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue 4.4 TDV8/SDV8 Diesel Aut.', 'AnoModelo': 2013, 'Combustivel': 'Diesel', 'CodigoFipe': '033064-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'l9rt07wxpycp8', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue 4.4 TDV8/SDV8 Diesel Aut.,5421,33,2012 Diesel,2012-3,2012,Diesel,3,"{'Valor': 'R$ 165.392,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue 4.4 TDV8/SDV8 Diesel Aut.', 'AnoModelo': 2012, 'Combustivel': 'Diesel', 'CodigoFipe': '033064-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'jk7t2yxqwtcl1', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue 4.4 TDV8/SDV8 Diesel Aut.,5421,33,2011 Diesel,2011-3,2011,Diesel,3,"{'Valor': 'R$ 151.444,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue 4.4 TDV8/SDV8 Diesel Aut.', 'AnoModelo': 2011, 'Combustivel': 'Diesel', 'CodigoFipe': '033064-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'h1wv27d72vcht', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue Autob. SUPERCHAR. 5.0 V8,6391,33,2017 Gasolina,2017-1,2017,Gasolina,1,"{'Valor': 'R$ 613.774,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue Autob. SUPERCHAR. 5.0 V8', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '033084-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '2jy44s56ntc3j', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue Autob. SUPERCHAR. 5.0 V8,6391,33,2016 Gasolina,2016-1,2016,Gasolina,1,"{'Valor': 'R$ 443.001,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue Autob. SUPERCHAR. 5.0 V8', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '033084-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'v2q2ntfznxcz9', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue Autob. SUPERCHAR. 5.0 V8,6391,33,2015 Gasolina,2015-1,2015,Gasolina,1,"{'Valor': 'R$ 409.207,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue Autob. SUPERCHAR. 5.0 V8', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '033084-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ts3r2kvj5vcw2', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue Autob. SUPERCHAR. 5.0 V8,6391,33,2014 Gasolina,2014-1,2014,Gasolina,1,"{'Valor': 'R$ 341.592,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue Autob. SUPERCHAR. 5.0 V8', 'AnoModelo': 2014, 'Combustivel': 'Gasolina', 'CodigoFipe': '033084-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'q7t5gzqplscsv', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue Autob. SUPERCHAR. 5.0 V8,6391,33,2013 Gasolina,2013-1,2013,Gasolina,1,"{'Valor': 'R$ 329.727,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue Autob. SUPERCHAR. 5.0 V8', 'AnoModelo': 2013, 'Combustivel': 'Gasolina', 'CodigoFipe': '033084-1', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'qsxxh8gzqxcpm', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2021 Diesel,2021-3,2021,Diesel,3,"{'Valor': 'R$ 859.696,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2021, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cct9n6qrzhjdj2', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2020 Diesel,2020-3,2020,Diesel,3,"{'Valor': 'R$ 822.802,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2020, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cbf1pn7pxdgdfv', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2019 Diesel,2019-3,2019,Diesel,3,"{'Valor': 'R$ 763.807,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2019, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '76wdqckbrfdbm', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2018 Diesel,2018-3,2018,Diesel,3,"{'Valor': 'R$ 728.608,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2018, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '6wl008jcr6c7d', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:44'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2017 Diesel,2017-3,2017,Diesel,3,"{'Valor': 'R$ 471.728,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2017, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'w5d6zmkfyzc35', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2016 Diesel,2016-3,2016,Diesel,3,"{'Valor': 'R$ 421.232,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2016, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 't76t9z2tcjc0y', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2015 Diesel,2015-3,2015,Diesel,3,"{'Valor': 'R$ 410.958,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2015, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'tv5d00cz2tcxq', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2014 Diesel,2014-3,2014,Diesel,3,"{'Valor': 'R$ 324.887,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2014, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'ql7z0tdyd2cth', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392,33,2013 Diesel,2013-3,2013,Diesel,3,"{'Valor': 'R$ 299.969,00', 'Marca': 'Land Rover', 'Modelo': 'Range R. Vogue/4.4 Autobio. SDV8 Diesel.', 'AnoModelo': 2013, 'Combustivel': 'Diesel', 'CodigoFipe': '033083-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'pn09h6r2s5cp8', 'TipoVeiculo': 1, 'SiglaCombustivel': 'D', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
Range R.EVO DYNAMIC. BLACK 2.0 Aut. 5p,7354,33,2015 Gasolina,2015-1,2015,Gasolina,1,"{'Valor': 'R$ 134.705,00', 'Marca': 'Land Rover', 'Modelo': 'Range R.EVO DYNAMIC. BLACK 2.0 Aut. 5p', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '033109-0', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'hd8gbgpp7vcw2', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
S6 4.2 Avant V8 40V Quattro Tiptronic,140,6,2001 Gasolina,2001-1,2001,Gasolina,1,"{'Valor': 'R$ 51.901,00', 'Marca': 'Audi', 'Modelo': 'S6 4.2 Avant V8 40V Quattro Tiptronic', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008097-7', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'yyvwd49m5lp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
S6 4.2 V8 40V Quattro Mec,141,6,2001 Gasolina,2001-1,2001,Gasolina,1,"{'Valor': 'R$ 44.875,00', 'Marca': 'Audi', 'Modelo': 'S6 4.2 V8 40V Quattro Mec', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008099-3', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'v9g4j7cjvyp', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
S6 4.2 V8 40V Quattro Tiptronic,142,6,2004 Gasolina,2004-1,2004,Gasolina,1,"{'Valor': 'R$ 84.695,00', 'Marca': 'Audi', 'Modelo': 'S6 4.2 V8 40V Quattro Tiptronic', 'AnoModelo': 2004, 'Combustivel': 'Gasolina', 'CodigoFipe': '008098-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': 'cccchq85gk6p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
S6 4.2 V8 40V Quattro Tiptronic,142,6,2003 Gasolina,2003-1,2003,Gasolina,1,"{'Valor': 'R$ 69.963,00', 'Marca': 'Audi', 'Modelo': 'S6 4.2 V8 40V Quattro Tiptronic', 'AnoModelo': 2003, 'Combustivel': 'Gasolina', 'CodigoFipe': '008098-5', 'MesReferencia': 'agosto de 2024 ', 'Autenticacao': '5smv18wg31p', 'TipoVeiculo': 1, 'SiglaCombustivel': 'G', 'DataConsulta': 'terça-feira, 27 de agosto de 2024 16:45'}"
